invoice_id,account_id,invoice_date,amount,payment_status
I0032031,A06963,2025-01-12,49.0,paid
I0032032,A06963,2025-02-12,49.0,paid
I0032033,A06963,2025-03-12,49.0,paid
I0032034,A06963,2025-04-12,49.0,paid
I0032035,A06963,2025-05-12,49.0,paid
I0032036,A06963,2025-06-12,49.0,paid
I0032037,A06963,2025-07-12,49.0,paid
I0032038,A06963,2025-08-12,49.0,paid
I0032039,A06963,2025-09-12,49.0,paid
I0032040,A06963,2025-10-12,49.0,paid
I0032041,A06963,2025-11-12,49.0,paid
I0032042,A06963,2025-12-12,49.0,paid
I0032043,A06963,2026-01-12,49.0,paid
I0032044,A06963,2026-02-12,49.0,paid
I0032045,A06963,2026-03-12,49.0,paid
I0032046,A06964,2024-09-20,49.0,paid
I0032047,A06964,2024-10-20,49.0,paid
I0032048,A06964,2024-11-20,49.0,paid
I0032049,A06964,2024-12-20,49.0,paid
I0032050,A06964,2025-01-20,49.0,paid
I0032051,A06964,2025-02-20,49.0,paid
I0032052,A06964,2025-03-20,49.0,paid
I0032053,A06964,2025-04-20,49.0,paid
I0032054,A06964,2025-05-20,49.0,paid
I0032055,A06964,2025-06-20,49.0,paid
I0032056,A06964,2025-07-20,49.0,paid
I0032057,A06966,2025-01-04,99.0,paid
I0032058,A06966,2025-02-04,99.0,paid
I0032059,A06966,2025-03-04,99.0,paid
I0032060,A06966,2025-04-04,99.0,paid
I0032061,A06966,2025-05-04,99.0,paid
I0032062,A06966,2025-06-04,99.0,paid
I0032063,A06966,2025-07-04,99.0,paid
I0032064,A06966,2025-08-04,99.0,paid
I0032065,A06966,2025-09-04,99.0,paid
I0032066,A06966,2025-10-04,99.0,paid
I0032067,A06966,2025-11-04,99.0,paid
I0032068,A06966,2025-12-04,99.0,paid
I0032069,A06966,2026-01-04,99.0,paid
I0032070,A06966,2026-02-04,99.0,paid
I0032071,A06966,2026-03-04,99.0,paid
I0032072,A06970,2024-12-30,49.0,paid
I0032073,A06972,2024-09-12,49.0,paid
I0032074,A06972,2024-10-12,49.0,paid
I0032075,A06972,2024-11-12,49.0,paid
I0032076,A06972,2024-12-12,49.0,paid
I0032077,A06972,2025-01-12,49.0,paid
I0032078,A06972,2025-02-12,49.0,paid
I0032079,A06972,2025-03-12,49.0,paid
I0032080,A06972,2025-04-12,49.0,paid
I0032081,A06972,2025-05-12,49.0,paid
I0032082,A06972,2025-06-12,49.0,paid
I0032083,A06972,2025-07-12,49.0,paid
I0032084,A06973,2024-06-27,99.0,paid
I0032085,A06973,2024-07-27,99.0,paid
I0032086,A06973,2024-08-27,99.0,paid
I0032087,A06973,2024-09-27,99.0,paid
I0032088,A06973,2024-10-27,99.0,paid
I0032089,A06973,2024-11-27,99.0,paid
I0032090,A06973,2024-12-27,99.0,paid
I0032091,A06973,2025-01-27,99.0,paid
I0032092,A06973,2025-02-27,99.0,paid
I0032093,A06973,2025-03-27,99.0,paid
I0032094,A06973,2025-04-27,99.0,paid
I0032095,A06973,2025-05-27,99.0,paid
I0032096,A06973,2025-06-27,99.0,paid
I0032097,A06973,2025-07-27,99.0,paid
I0032098,A06973,2025-08-27,99.0,paid
I0032099,A06973,2025-09-27,99.0,paid
I0032100,A06973,2025-10-27,99.0,paid
I0032101,A06973,2025-11-27,99.0,paid
I0032102,A06973,2025-12-27,99.0,paid
I0032103,A06973,2026-01-27,99.0,paid
I0032104,A06973,2026-02-27,99.0,paid
I0032105,A06973,2026-03-27,99.0,paid
I0032106,A06975,2024-12-31,99.0,paid
I0032107,A06975,2025-01-31,99.0,paid
I0032108,A06975,2025-02-28,99.0,paid
I0032109,A06975,2025-03-31,99.0,paid
I0032110,A06975,2025-04-30,99.0,paid
I0032111,A06975,2025-05-31,99.0,paid
I0032112,A06975,2025-06-30,99.0,paid
I0032113,A06975,2025-07-31,99.0,paid
I0032114,A06975,2025-08-31,99.0,paid
I0032115,A06975,2025-09-30,99.0,paid
I0032116,A06975,2025-10-31,99.0,paid
I0032117,A06975,2025-11-30,99.0,paid
I0032118,A06975,2025-12-31,99.0,paid
I0032119,A06975,2026-01-31,99.0,paid
I0032120,A06975,2026-02-28,99.0,paid
I0032121,A06975,2026-03-31,99.0,paid
I0032122,A06976,2024-01-29,49.0,paid
I0032123,A06976,2024-02-29,49.0,paid
I0032124,A06976,2024-03-29,49.0,paid
I0032125,A06977,2025-07-06,99.0,paid
I0032126,A06977,2025-08-06,99.0,paid
I0032127,A06978,2024-05-22,49.0,paid
I0032128,A06978,2024-06-22,49.0,paid
I0032129,A06978,2024-07-22,49.0,paid
I0032130,A06978,2024-08-22,49.0,paid
I0032131,A06978,2024-09-22,49.0,paid
I0032132,A06978,2024-10-22,49.0,paid
I0032133,A06978,2024-11-22,49.0,paid
I0032134,A06978,2024-12-22,49.0,paid
I0032135,A06978,2025-01-22,49.0,paid
I0032136,A06978,2025-02-22,49.0,paid
I0032137,A06978,2025-03-22,49.0,paid
I0032138,A06978,2025-04-22,49.0,paid
I0032139,A06978,2025-05-22,49.0,paid
I0032140,A06978,2025-06-22,49.0,paid
I0032141,A06978,2025-07-22,49.0,paid
I0032142,A06978,2025-08-22,49.0,paid
I0032143,A06978,2025-09-22,49.0,paid
I0032144,A06978,2025-10-22,49.0,paid
I0032145,A06978,2025-11-22,49.0,paid
I0032146,A06978,2025-12-22,49.0,paid
I0032147,A06978,2026-01-22,49.0,paid
I0032148,A06978,2026-02-22,49.0,paid
I0032149,A06979,2025-05-19,49.0,paid
I0032150,A06979,2025-06-19,49.0,paid
I0032151,A06979,2025-07-19,49.0,paid
I0032152,A06979,2025-08-19,49.0,paid
I0032153,A06979,2025-09-19,49.0,paid
I0032154,A06979,2025-10-19,49.0,paid
I0032155,A06980,2025-04-06,49.0,paid
I0032156,A06980,2025-05-06,49.0,paid
I0032157,A06980,2025-06-06,49.0,paid
I0032158,A06980,2025-07-06,49.0,paid
I0032159,A06980,2025-08-06,49.0,paid
I0032160,A06980,2025-09-06,49.0,paid
I0032161,A06980,2025-10-06,49.0,paid
I0032162,A06980,2025-11-06,49.0,paid
I0032163,A06981,2025-09-23,99.0,paid
I0032164,A06981,2025-10-23,99.0,paid
I0032165,A06981,2025-11-23,99.0,paid
I0032166,A06981,2025-12-23,99.0,paid
I0032167,A06981,2026-01-23,99.0,paid
I0032168,A06981,2026-02-23,99.0,paid
I0032169,A06981,2026-03-23,99.0,paid
I0032170,A06983,2024-07-10,99.0,paid
I0032171,A06983,2024-08-10,99.0,paid
I0032172,A06983,2024-09-10,99.0,paid
I0032173,A06983,2024-10-10,99.0,paid
I0032174,A06983,2024-11-10,99.0,paid
I0032175,A06983,2024-12-10,99.0,paid
I0032176,A06983,2025-01-10,99.0,paid
I0032177,A06983,2025-02-10,99.0,paid
I0032178,A06983,2025-03-10,99.0,paid
I0032179,A06983,2025-04-10,99.0,paid
I0032180,A06983,2025-05-10,99.0,paid
I0032181,A06983,2025-06-10,99.0,paid
I0032182,A06983,2025-07-10,99.0,paid
I0032183,A06983,2025-08-10,99.0,paid
I0032184,A06983,2025-09-10,99.0,paid
I0032185,A06983,2025-10-10,99.0,paid
I0032186,A06983,2025-11-10,99.0,paid
I0032187,A06983,2025-12-10,99.0,paid
I0032188,A06983,2026-01-10,99.0,paid
I0032189,A06983,2026-02-10,99.0,paid
I0032190,A06983,2026-03-10,99.0,paid
I0032191,A06985,2024-08-17,49.0,paid
I0032192,A06985,2024-09-17,49.0,paid
I0032193,A06988,2024-02-20,49.0,paid
I0032194,A06988,2024-03-20,49.0,paid
I0032195,A06988,2024-04-20,49.0,paid
I0032196,A06988,2024-05-20,49.0,paid
I0032197,A06988,2024-06-20,49.0,paid
I0032198,A06988,2024-07-20,49.0,paid
I0032199,A06988,2024-08-20,49.0,paid
I0032200,A06988,2024-09-20,49.0,paid
I0032201,A06988,2024-10-20,49.0,paid
I0032202,A06988,2024-11-20,49.0,paid
I0032203,A06988,2024-12-20,49.0,paid
I0032204,A06991,2024-03-27,99.0,paid
I0032205,A06991,2024-04-27,99.0,paid
I0032206,A06991,2024-05-27,99.0,paid
I0032207,A06992,2024-07-02,49.0,paid
I0032208,A06992,2024-08-02,49.0,paid
I0032209,A06992,2024-09-02,49.0,paid
I0032210,A06993,2025-08-23,49.0,paid
I0032211,A06993,2025-09-23,49.0,paid
I0032212,A06993,2025-10-23,49.0,paid
I0032213,A06993,2025-11-23,49.0,paid
I0032214,A06993,2025-12-23,49.0,paid
I0032215,A06993,2026-01-23,49.0,paid
I0032216,A06993,2026-02-23,49.0,paid
I0032217,A06993,2026-03-23,49.0,paid
I0032218,A06995,2025-06-03,99.0,paid
I0032219,A06995,2025-07-03,99.0,paid
I0032220,A06995,2025-08-03,99.0,paid
I0032221,A06995,2025-09-03,99.0,paid
I0032222,A06995,2025-10-03,99.0,paid
I0032223,A06995,2025-11-03,99.0,paid
I0032224,A06995,2025-12-03,99.0,paid
I0032225,A06995,2026-01-03,99.0,paid
I0032226,A06995,2026-02-03,99.0,paid
I0032227,A06995,2026-03-03,99.0,paid
I0032228,A06999,2025-08-05,49.0,paid
I0032229,A06999,2025-09-05,49.0,paid
I0032230,A06999,2025-10-05,49.0,paid
I0032231,A06999,2025-11-05,49.0,paid
I0032232,A06999,2025-12-05,49.0,paid
I0032233,A06999,2026-01-05,49.0,paid
I0032234,A06999,2026-02-05,49.0,paid
I0032235,A07000,2025-04-24,249.0,paid
I0032236,A07000,2025-05-24,249.0,paid
I0032237,A07000,2025-06-24,249.0,paid
I0032238,A07000,2025-07-24,249.0,paid
I0032239,A07000,2025-08-24,249.0,paid
I0032240,A07000,2025-09-24,249.0,paid
I0032241,A07000,2025-10-24,249.0,paid
I0032242,A07000,2025-11-24,249.0,paid
I0032243,A07000,2025-12-24,249.0,paid
I0032244,A07000,2026-01-24,249.0,paid
I0032245,A07000,2026-02-24,249.0,paid
I0032246,A07000,2026-03-24,249.0,paid
I0032247,A07001,2025-04-25,99.0,paid
I0032248,A07001,2025-05-25,99.0,paid
I0032249,A07001,2025-06-25,99.0,paid
I0032250,A07001,2025-07-25,99.0,paid
I0032251,A07002,2025-08-15,49.0,paid
I0032252,A07002,2025-09-15,49.0,paid
I0032253,A07002,2025-10-15,49.0,paid
I0032254,A07002,2025-11-15,49.0,paid
I0032255,A07002,2025-12-15,49.0,paid
I0032256,A07002,2026-01-15,49.0,paid
I0032257,A07003,2025-01-23,99.0,paid
I0032258,A07003,2025-02-23,99.0,paid
I0032259,A07003,2025-03-23,99.0,paid
I0032260,A07003,2025-04-23,99.0,paid
I0032261,A07003,2025-05-23,99.0,paid
I0032262,A07003,2025-06-23,99.0,paid
I0032263,A07003,2025-07-23,99.0,paid
I0032264,A07003,2025-08-23,99.0,paid
I0032265,A07004,2024-12-13,49.0,paid
I0032266,A07004,2025-01-13,49.0,paid
I0032267,A07004,2025-02-13,49.0,paid
I0032268,A07004,2025-03-13,49.0,paid
I0032269,A07009,2024-01-05,99.0,paid
I0032270,A07009,2024-02-05,99.0,paid
I0032271,A07009,2024-03-05,99.0,paid
I0032272,A07009,2024-04-05,99.0,paid
I0032273,A07010,2024-12-07,99.0,paid
I0032274,A07010,2025-01-07,99.0,paid
I0032275,A07010,2025-02-07,99.0,paid
I0032276,A07010,2025-03-07,99.0,paid
I0032277,A07010,2025-04-07,99.0,paid
I0032278,A07010,2025-05-07,99.0,paid
I0032279,A07010,2025-06-07,99.0,paid
I0032280,A07010,2025-07-07,99.0,paid
I0032281,A07010,2025-08-07,99.0,paid
I0032282,A07010,2025-09-07,99.0,paid
I0032283,A07010,2025-10-07,99.0,paid
I0032284,A07010,2025-11-07,99.0,paid
I0032285,A07010,2025-12-07,99.0,paid
I0032286,A07010,2026-01-07,99.0,paid
I0032287,A07010,2026-02-07,99.0,paid
I0032288,A07010,2026-03-07,99.0,paid
I0032289,A07011,2024-03-08,249.0,paid
I0032290,A07011,2024-04-08,249.0,paid
I0032291,A07011,2024-05-08,249.0,paid
I0032292,A07011,2024-06-08,249.0,paid
I0032293,A07011,2024-07-08,249.0,paid
I0032294,A07011,2024-08-08,249.0,paid
I0032295,A07011,2024-09-08,249.0,paid
I0032296,A07011,2024-10-08,249.0,paid
I0032297,A07011,2024-11-08,249.0,paid
I0032298,A07011,2024-12-08,249.0,paid
I0032299,A07011,2025-01-08,249.0,paid
I0032300,A07011,2025-02-08,249.0,paid
I0032301,A07011,2025-03-08,249.0,paid
I0032302,A07011,2025-04-08,249.0,paid
I0032303,A07011,2025-05-08,249.0,paid
I0032304,A07011,2025-06-08,249.0,paid
I0032305,A07011,2025-07-08,249.0,paid
I0032306,A07011,2025-08-08,249.0,paid
I0032307,A07011,2025-09-08,249.0,paid
I0032308,A07012,2025-09-27,49.0,paid
I0032309,A07012,2025-10-27,49.0,paid
I0032310,A07012,2025-11-27,49.0,paid
I0032311,A07012,2025-12-27,49.0,paid
I0032312,A07012,2026-01-27,49.0,paid
I0032313,A07012,2026-02-27,49.0,paid
I0032314,A07012,2026-03-27,49.0,paid
I0032315,A07013,2024-01-06,49.0,paid
I0032316,A07013,2024-02-06,49.0,paid
I0032317,A07013,2024-03-06,49.0,paid
I0032318,A07013,2024-04-06,49.0,paid
I0032319,A07013,2024-05-06,49.0,paid
I0032320,A07013,2024-06-06,49.0,paid
I0032321,A07013,2024-07-06,49.0,paid
I0032322,A07013,2024-08-06,49.0,paid
I0032323,A07013,2024-09-06,49.0,paid
I0032324,A07013,2024-10-06,49.0,paid
I0032325,A07013,2024-11-06,49.0,paid
I0032326,A07013,2024-12-06,49.0,paid
I0032327,A07013,2025-01-06,49.0,paid
I0032328,A07013,2025-02-06,49.0,paid
I0032329,A07013,2025-03-06,49.0,paid
I0032330,A07013,2025-04-06,49.0,paid
I0032331,A07013,2025-05-06,49.0,paid
I0032332,A07013,2025-06-06,49.0,paid
I0032333,A07013,2025-07-06,49.0,paid
I0032334,A07013,2025-08-06,49.0,paid
I0032335,A07013,2025-09-06,49.0,paid
I0032336,A07013,2025-10-06,49.0,paid
I0032337,A07013,2025-11-06,49.0,paid
I0032338,A07013,2025-12-06,49.0,paid
I0032339,A07013,2026-01-06,49.0,paid
I0032340,A07013,2026-02-06,49.0,paid
I0032341,A07013,2026-03-06,49.0,paid
I0032342,A07014,2025-04-26,49.0,paid
I0032343,A07014,2025-05-26,49.0,paid
I0032344,A07014,2025-06-26,49.0,paid
I0032345,A07014,2025-07-26,49.0,paid
I0032346,A07014,2025-08-26,49.0,paid
I0032347,A07014,2025-09-26,49.0,paid
I0032348,A07014,2025-10-26,49.0,paid
I0032349,A07014,2025-11-26,49.0,paid
I0032350,A07014,2025-12-26,49.0,paid
I0032351,A07014,2026-01-26,49.0,paid
I0032352,A07014,2026-02-26,49.0,paid
I0032353,A07014,2026-03-26,49.0,paid
I0032354,A07015,2024-06-16,99.0,paid
I0032355,A07015,2024-07-16,99.0,paid
I0032356,A07015,2024-08-16,99.0,paid
I0032357,A07015,2024-09-16,99.0,paid
I0032358,A07015,2024-10-16,99.0,paid
I0032359,A07015,2024-11-16,99.0,paid
I0032360,A07015,2024-12-16,99.0,paid
I0032361,A07015,2025-01-16,99.0,paid
I0032362,A07015,2025-02-16,99.0,paid
I0032363,A07015,2025-03-16,99.0,paid
I0032364,A07015,2025-04-16,99.0,paid
I0032365,A07016,2025-09-29,49.0,paid
I0032366,A07016,2025-10-29,49.0,paid
I0032367,A07016,2025-11-29,49.0,paid
I0032368,A07020,2024-12-23,49.0,paid
I0032369,A07020,2025-01-23,49.0,paid
I0032370,A07020,2025-02-23,49.0,paid
I0032371,A07020,2025-03-23,49.0,paid
I0032372,A07020,2025-04-23,49.0,paid
I0032373,A07022,2025-10-04,99.0,paid
I0032374,A07022,2025-11-04,99.0,paid
I0032375,A07022,2025-12-04,99.0,paid
I0032376,A07025,2024-03-09,49.0,paid
I0032377,A07025,2024-04-09,49.0,paid
I0032378,A07025,2024-05-09,49.0,paid
I0032379,A07025,2024-06-09,49.0,paid
I0032380,A07025,2024-07-09,49.0,paid
I0032381,A07025,2024-08-09,49.0,paid
I0032382,A07025,2024-09-09,49.0,paid
I0032383,A07025,2024-10-09,49.0,paid
I0032384,A07025,2024-11-09,49.0,paid
I0032385,A07025,2024-12-09,49.0,paid
I0032386,A07025,2025-01-09,49.0,paid
I0032387,A07032,2024-05-31,99.0,paid
I0032388,A07032,2024-06-30,99.0,paid
I0032389,A07033,2024-05-21,249.0,paid
I0032390,A07033,2024-06-21,249.0,paid
I0032391,A07033,2024-07-21,249.0,paid
I0032392,A07033,2024-08-21,249.0,paid
I0032393,A07033,2024-09-21,249.0,paid
I0032394,A07033,2024-10-21,249.0,paid
I0032395,A07033,2024-11-21,249.0,paid
I0032396,A07033,2024-12-21,249.0,paid
I0032397,A07033,2025-01-21,249.0,paid
I0032398,A07033,2025-02-21,249.0,paid
I0032399,A07033,2025-03-21,249.0,paid
I0032400,A07033,2025-04-21,249.0,paid
I0032401,A07033,2025-05-21,249.0,paid
I0032402,A07033,2025-06-21,249.0,paid
I0032403,A07033,2025-07-21,249.0,paid
I0032404,A07033,2025-08-21,249.0,paid
I0032405,A07033,2025-09-21,249.0,paid
I0032406,A07033,2025-10-21,249.0,paid
I0032407,A07033,2025-11-21,249.0,paid
I0032408,A07033,2025-12-21,249.0,paid
I0032409,A07033,2026-01-21,249.0,paid
I0032410,A07033,2026-02-21,249.0,paid
I0032411,A07033,2026-03-21,249.0,paid
I0032412,A07034,2024-03-21,249.0,paid
I0032413,A07034,2024-04-21,249.0,paid
I0032414,A07034,2024-05-21,249.0,paid
I0032415,A07034,2024-06-21,249.0,paid
I0032416,A07034,2024-07-21,249.0,paid
I0032417,A07036,2025-02-17,49.0,paid
I0032418,A07036,2025-03-17,49.0,paid
I0032419,A07036,2025-04-17,49.0,paid
I0032420,A07036,2025-05-17,49.0,paid
I0032421,A07038,2025-04-27,49.0,paid
I0032422,A07038,2025-05-27,49.0,paid
I0032423,A07038,2025-06-27,49.0,paid
I0032424,A07038,2025-07-27,49.0,paid
I0032425,A07038,2025-08-27,49.0,paid
I0032426,A07038,2025-09-27,49.0,paid
I0032427,A07038,2025-10-27,49.0,paid
I0032428,A07038,2025-11-27,49.0,paid
I0032429,A07038,2025-12-27,49.0,paid
I0032430,A07039,2025-08-07,49.0,paid
I0032431,A07039,2025-09-07,49.0,paid
I0032432,A07040,2025-09-02,99.0,paid
I0032433,A07040,2025-10-02,99.0,paid
I0032434,A07040,2025-11-02,99.0,paid
I0032435,A07040,2025-12-02,99.0,paid
I0032436,A07040,2026-01-02,99.0,paid
I0032437,A07040,2026-02-02,99.0,paid
I0032438,A07040,2026-03-02,99.0,paid
I0032439,A07045,2025-09-27,249.0,paid
I0032440,A07045,2025-10-27,249.0,paid
I0032441,A07045,2025-11-27,249.0,paid
I0032442,A07045,2025-12-27,249.0,paid
I0032443,A07045,2026-01-27,249.0,paid
I0032444,A07045,2026-02-27,249.0,paid
I0032445,A07045,2026-03-27,249.0,paid
I0032446,A07047,2024-09-15,49.0,paid
I0032447,A07047,2024-10-15,49.0,paid
I0032448,A07049,2024-12-14,249.0,paid
I0032449,A07049,2025-01-14,249.0,paid
I0032450,A07049,2025-02-14,249.0,paid
I0032451,A07049,2025-03-14,249.0,paid
I0032452,A07049,2025-04-14,249.0,paid
I0032453,A07049,2025-05-14,249.0,paid
I0032454,A07049,2025-06-14,249.0,paid
I0032455,A07049,2025-07-14,249.0,paid
I0032456,A07051,2025-10-01,99.0,paid
I0032457,A07051,2025-11-01,99.0,paid
I0032458,A07051,2025-12-01,99.0,paid
I0032459,A07051,2026-01-01,99.0,paid
I0032460,A07051,2026-02-01,99.0,paid
I0032461,A07051,2026-03-01,99.0,paid
I0032462,A07053,2024-09-17,99.0,paid
I0032463,A07053,2024-10-17,99.0,paid
I0032464,A07053,2024-11-17,99.0,paid
I0032465,A07053,2024-12-17,99.0,paid
I0032466,A07053,2025-01-17,99.0,paid
I0032467,A07053,2025-02-17,99.0,paid
I0032468,A07053,2025-03-17,99.0,paid
I0032469,A07053,2025-04-17,99.0,paid
I0032470,A07053,2025-05-17,99.0,paid
I0032471,A07053,2025-06-17,99.0,paid
I0032472,A07053,2025-07-17,99.0,paid
I0032473,A07053,2025-08-17,99.0,paid
I0032474,A07053,2025-09-17,99.0,paid
I0032475,A07053,2025-10-17,99.0,paid
I0032476,A07053,2025-11-17,99.0,paid
I0032477,A07053,2025-12-17,99.0,paid
I0032478,A07053,2026-01-17,99.0,paid
I0032479,A07053,2026-02-17,99.0,paid
I0032480,A07053,2026-03-17,99.0,paid
I0032481,A07062,2024-01-18,49.0,paid
I0032482,A07062,2024-02-18,49.0,paid
I0032483,A07062,2024-03-18,49.0,paid
I0032484,A07062,2024-04-18,49.0,paid
I0032485,A07062,2024-05-18,49.0,paid
I0032486,A07062,2024-06-18,49.0,paid
I0032487,A07062,2024-07-18,49.0,paid
I0032488,A07062,2024-08-18,49.0,paid
I0032489,A07062,2024-09-18,49.0,paid
I0032490,A07062,2024-10-18,49.0,paid
I0032491,A07063,2024-07-09,99.0,paid
I0032492,A07063,2024-08-09,99.0,paid
I0032493,A07063,2024-09-09,99.0,paid
I0032494,A07063,2024-10-09,99.0,paid
I0032495,A07063,2024-11-09,99.0,paid
I0032496,A07065,2024-09-17,49.0,paid
I0032497,A07065,2024-10-17,49.0,paid
I0032498,A07065,2024-11-17,49.0,paid
I0032499,A07065,2024-12-17,49.0,paid
I0032500,A07065,2025-01-17,49.0,paid
I0032501,A07065,2025-02-17,49.0,paid
I0032502,A07065,2025-03-17,49.0,paid
I0032503,A07065,2025-04-17,49.0,paid
I0032504,A07065,2025-05-17,49.0,paid
I0032505,A07065,2025-06-17,49.0,paid
I0032506,A07065,2025-07-17,49.0,paid
I0032507,A07065,2025-08-17,49.0,paid
I0032508,A07065,2025-09-17,49.0,paid
I0032509,A07065,2025-10-17,49.0,paid
I0032510,A07065,2025-11-17,49.0,paid
I0032511,A07065,2025-12-17,49.0,paid
I0032512,A07065,2026-01-17,49.0,paid
I0032513,A07065,2026-02-17,49.0,paid
I0032514,A07065,2026-03-17,49.0,paid
I0032515,A07068,2025-09-17,99.0,paid
I0032516,A07068,2025-10-17,99.0,paid
I0032517,A07068,2025-11-17,99.0,paid
I0032518,A07068,2025-12-17,99.0,paid
I0032519,A07068,2026-01-17,99.0,paid
I0032520,A07068,2026-02-17,99.0,paid
I0032521,A07068,2026-03-17,99.0,paid
I0032522,A07072,2024-06-01,99.0,paid
I0032523,A07072,2024-07-01,99.0,paid
I0032524,A07072,2024-08-01,99.0,paid
I0032525,A07072,2024-09-01,99.0,paid
I0032526,A07072,2024-10-01,99.0,paid
I0032527,A07072,2024-11-01,99.0,paid
I0032528,A07072,2024-12-01,99.0,paid
I0032529,A07072,2025-01-01,99.0,paid
I0032530,A07072,2025-02-01,99.0,paid
I0032531,A07072,2025-03-01,99.0,paid
I0032532,A07072,2025-04-01,99.0,paid
I0032533,A07072,2025-05-01,99.0,paid
I0032534,A07072,2025-06-01,99.0,paid
I0032535,A07072,2025-07-01,99.0,paid
I0032536,A07072,2025-08-01,99.0,paid
I0032537,A07072,2025-09-01,99.0,paid
I0032538,A07072,2025-10-01,99.0,paid
I0032539,A07072,2025-11-01,99.0,paid
I0032540,A07072,2025-12-01,99.0,paid
I0032541,A07072,2026-01-01,99.0,paid
I0032542,A07072,2026-02-01,99.0,paid
I0032543,A07073,2024-08-09,49.0,paid
I0032544,A07073,2024-09-09,49.0,paid
I0032545,A07073,2024-10-09,49.0,paid
I0032546,A07073,2024-11-09,49.0,paid
I0032547,A07075,2025-06-02,49.0,paid
I0032548,A07075,2025-07-02,49.0,paid
I0032549,A07075,2025-08-02,49.0,paid
I0032550,A07075,2025-09-02,49.0,paid
I0032551,A07075,2025-10-02,49.0,paid
I0032552,A07075,2025-11-02,49.0,paid
I0032553,A07075,2025-12-02,49.0,paid
I0032554,A07075,2026-01-02,49.0,paid
I0032555,A07076,2024-10-30,49.0,paid
I0032556,A07076,2024-11-30,49.0,paid
I0032557,A07076,2024-12-30,49.0,paid
I0032558,A07076,2025-01-30,49.0,paid
I0032559,A07076,2025-02-28,49.0,paid
I0032560,A07076,2025-03-30,49.0,paid
I0032561,A07076,2025-04-30,49.0,paid
I0032562,A07076,2025-05-30,49.0,paid
I0032563,A07076,2025-06-30,49.0,paid
I0032564,A07077,2024-06-05,99.0,paid
I0032565,A07077,2024-07-05,99.0,paid
I0032566,A07077,2024-08-05,99.0,paid
I0032567,A07077,2024-09-05,99.0,paid
I0032568,A07077,2024-10-05,99.0,paid
I0032569,A07077,2024-11-05,99.0,paid
I0032570,A07077,2024-12-05,99.0,paid
I0032571,A07077,2025-01-05,99.0,paid
I0032572,A07077,2025-02-05,99.0,paid
I0032573,A07077,2025-03-05,99.0,paid
I0032574,A07077,2025-04-05,99.0,paid
I0032575,A07077,2025-05-05,99.0,paid
I0032576,A07077,2025-06-05,99.0,paid
I0032577,A07079,2024-03-14,99.0,paid
I0032578,A07079,2024-04-14,99.0,paid
I0032579,A07083,2025-05-25,99.0,paid
I0032580,A07083,2025-06-25,99.0,paid
I0032581,A07083,2025-07-25,99.0,paid
I0032582,A07083,2025-08-25,99.0,paid
I0032583,A07083,2025-09-25,99.0,paid
I0032584,A07083,2025-10-25,99.0,paid
I0032585,A07083,2025-11-25,99.0,paid
I0032586,A07083,2025-12-25,99.0,paid
I0032587,A07083,2026-01-25,99.0,paid
I0032588,A07083,2026-02-25,99.0,paid
I0032589,A07083,2026-03-25,99.0,paid
I0032590,A07084,2024-05-21,99.0,paid
I0032591,A07084,2024-06-21,99.0,paid
I0032592,A07084,2024-07-21,99.0,paid
I0032593,A07084,2024-08-21,99.0,paid
I0032594,A07084,2024-09-21,99.0,paid
I0032595,A07084,2024-10-21,99.0,paid
I0032596,A07084,2024-11-21,99.0,paid
I0032597,A07084,2024-12-21,99.0,paid
I0032598,A07084,2025-01-21,99.0,paid
I0032599,A07084,2025-02-21,99.0,paid
I0032600,A07084,2025-03-21,99.0,paid
I0032601,A07086,2025-05-01,49.0,paid
I0032602,A07086,2025-06-01,49.0,paid
I0032603,A07086,2025-07-01,49.0,paid
I0032604,A07086,2025-08-01,49.0,paid
I0032605,A07086,2025-09-01,49.0,paid
I0032606,A07086,2025-10-01,49.0,paid
I0032607,A07086,2025-11-01,49.0,paid
I0032608,A07086,2025-12-01,49.0,paid
I0032609,A07086,2026-01-01,49.0,paid
I0032610,A07086,2026-02-01,49.0,paid
I0032611,A07086,2026-03-01,49.0,paid
I0032612,A07087,2025-04-24,49.0,paid
I0032613,A07087,2025-05-24,49.0,paid
I0032614,A07087,2025-06-24,49.0,paid
I0032615,A07087,2025-07-24,49.0,paid
I0032616,A07087,2025-08-24,49.0,paid
I0032617,A07090,2024-08-15,49.0,paid
I0032618,A07090,2024-09-15,49.0,paid
I0032619,A07090,2024-10-15,49.0,paid
I0032620,A07090,2024-11-15,49.0,paid
I0032621,A07091,2024-11-20,99.0,paid
I0032622,A07091,2024-12-20,99.0,paid
I0032623,A07091,2025-01-20,99.0,paid
I0032624,A07091,2025-02-20,99.0,paid
I0032625,A07091,2025-03-20,99.0,paid
I0032626,A07091,2025-04-20,99.0,paid
I0032627,A07091,2025-05-20,99.0,paid
I0032628,A07091,2025-06-20,99.0,paid
I0032629,A07091,2025-07-20,99.0,paid
I0032630,A07091,2025-08-20,99.0,paid
I0032631,A07091,2025-09-20,99.0,paid
I0032632,A07091,2025-10-20,99.0,paid
I0032633,A07091,2025-11-20,99.0,paid
I0032634,A07091,2025-12-20,99.0,paid
I0032635,A07091,2026-01-20,99.0,paid
I0032636,A07091,2026-02-20,99.0,paid
I0032637,A07091,2026-03-20,99.0,paid
